teamid,uploads_last_7_days,uploads_last_14_days,uploads_last_30_days,uploads_last_60_days,uploads_last_90_days,uploads_last_365_days,users_watching_video_last_7_days,users_watching_video_last_14_days,users_watching_video_last_30_days,users_watching_video_last_60_days,users_watching_video_last_90_days,users_watching_video_last_365_days
08a99fb7ccec24ad3dc8df8dd5d64481,4,11,23,55,79,93,9,10,11,20,20,23
08aa31845938e32abe551e2bea5979cb,3,7,19,51,85,128,6,7,11,18,22,29
08b304dfe5a08935cac264d9d44b92a4,9,13,28,49,51,69,1,1,1,1,2,4
08b4edacfa01615b184bbae7ede810ad,3,6,13,30,30,37,0,0,1,4,5,5
08c6f0f1ceb38fe54bb0839b6e2ce058,7,12,17,24,24,31,5,7,8,11,12,16
08c795b843a9fdcadb684139ad586622,1,2,5,11,11,14,5,8,11,18,20,27
08d2082d8e3c639f7b1a38202ce1d456,2,2,3,13,13,13,0,0,0,1,1,1
08d92a95809c332a372a20873d90fe4a,3,9,12,28,29,44,3,6,8,14,14,17
08ed8048eaf33aad6cd3a596ae206b54,23,25,39,63,66,97,8,10,13,18,18,19
08fb104b0f2f838f3ce2d2b3741a12c2,10,21,34,72,79,118,3,5,5,20,22,28
08fdf1038af7dd3070bdcd18922e23b2,2,4,19,29,38,49,8,10,18,23,33,37
090ffea4baf99f279a34affcd9421379,2,7,12,28,29,29,0,1,2,3,4,4
091657f21fa26328e25a312e3c224838,2,5,12,17,22,46,4,4,4,6,9,17
092519b5dc13354525aca5ac55530f95,4,11,30,49,51,74,7,10,13,16,18,22
0933b0e30e0c1529cb7828c9c62016ec,0,0,6,16,22,22,0,0,2,4,5,7
0942bb2cf2f1b7d1bdfa3a979aafd7d5,2,6,11,30,39,48,2,2,3,6,8,11
0942c6adb3fe9940fb93128ffbe8da8c,4,11,30,45,49,72,8,12,14,17,18,25
09476d7cfdb374bf90054805bef070d4,4,10,22,33,37,38,6,7,10,12,12,16
094a58a5376480ade6993e15a829394a,0,0,0,0,0,11,2,2,3,5,6,14
094f2aa224a868d60bbf98d0f9b8d05f,7,8,15,24,24,35,4,6,10,12,12,16
0950d3784212cfb4401ed2386af0f6e0,3,9,27,47,50,63,7,13,17,26,27,29
09525d0e694566ff604818b67f5a076a,0,0,0,0,0,1,1,1,1,1,2,4
095ca55998fb99a61cf8fcae862d34a5,6,11,26,62,76,76,11,14,15,19,20,22
095ec3c646b0b74c8e12d4a69b038a4b,1,14,21,34,35,47,1,1,1,2,2,2
095f827bf57b429076de4f2bfda973d7,0,10,10,10,17,17,0,1,3,6,9,10
096aa14533ab46a240a074397a6424eb,9,12,17,29,35,68,2,4,7,15,15,21
096df4145082cce9363b9974fcdd13d6,3,13,27,39,45,52,9,13,16,25,29,45
0976ecfb78d89eac1965a454b1053d94,2,4,9,18,27,28,4,5,6,11,11,11
097755a121fe50b896c413385ebd1a54,2,4,9,12,12,12,3,4,7,14,14,14
097d94c608f53cafc83121891ae9834c,3,7,19,29,30,41,0,0,1,4,4,10
097fdff1eefae7180f5ec716a83dd3a3,5,15,26,61,63,103,11,12,13,16,19,25
09896ba689957357aff5494a6ae4ac54,3,5,7,7,7,22,0,1,1,2,2,11
099426c17fba55718582f8e8ce6d7d6f,2,2,2,2,2,2,0,0,0,0,0,0
09978398a3801e9c3efd165649d1c23c,0,3,9,17,21,31,6,11,12,16,17,28
09978cf36b1ed7297a8584a649b5f439,3,6,30,76,89,102,3,9,12,18,19,29
099db1e086cf66e577ccd215b02923cf,0,4,12,22,22,32,0,2,4,7,7,13
09a05b0e5c4f6fb8c276ce4d0f644628,2,8,17,24,24,52,5,5,12,15,15,19
09a216c55804c6ac2d7eac6ef1852781,0,0,0,0,0,0,0,0,0,0,0,1
09a2779cb8ba6e855ac68de2749658c0,0,2,3,5,9,9,0,1,1,5,10,10
09a399d90c9cee9f6b626d0366bc0302,0,2,10,14,17,17,1,1,9,10,19,19
09b15d48a1514d8209b192a8b8f34e48,5,8,20,35,39,55,4,6,7,21,21,30
09b22f1a9a724584dffae72f7797244a,4,6,11,13,13,13,2,2,2,2,2,2
09baf77c0fc47909dc7a88bf022bd7b5,0,0,3,8,8,8,1,1,3,4,4,4
09d840763f0e32b164c3ce346ecdba1c,6,10,23,45,45,56,11,12,15,16,16,22
09d99c2ea0adfd366695bdd996ed126d,0,0,2,3,6,6,0,0,0,0,1,1
09dbc1177211571ef3e1ca961cc39363,12,19,37,52,52,81,5,6,6,14,14,17
09de63669e7dc66429bb0e510f2c4af2,2,6,9,25,31,36,2,3,3,13,13,19
09e257c6c0e07d4f8ca1e414502cfdad,3,7,14,30,30,30,5,11,14,24,24,24
09e5afa22d8e7cc11a0e656662a595ee,2,3,12,30,42,50,8,8,8,13,15,18
09e9d075ab39a3c1eb0f49db57ae7eb1,2,3,10,22,29,36,5,6,7,11,12,13
09f1bd9af2f2b135e5bdd5eb1da9814c,5,12,35,47,47,75,8,13,14,18,18,22
0a05c50e0e60ddcf17fd099e9e140e39,3,4,13,19,19,32,7,11,13,14,14,23
0a07b6f4ee779563d64c76cce714877f,2,4,20,20,20,20,4,5,9,9,9,9
0a0861a9becee09e245a176db2a72f2c,1,3,9,11,11,15,6,10,10,11,12,14
0a0ef38f5c86d8217056697706bba8cd,1,8,21,33,33,80,10,14,15,23,24,30
0a1432b0c2cf23201c6fdd6be2900a31,3,7,8,23,30,41,8,11,15,25,28,32
0a2344aa9cd83016f0066d8f316709f7,3,5,15,26,34,42,3,3,4,7,10,11
0a2388627db42a15565ad1e47daa6025,0,4,10,22,33,41,2,5,6,12,13,21
0a2c32a80b2b4aaa2817d70e45ce7929,2,4,9,16,16,25,4,4,5,7,7,10
0a401fc32b46f1e17e1814a31c3d97d6,11,14,16,36,44,61,6,9,10,18,19,25
0a409f02b5263569e4617608f8b7b70d,0,0,0,0,0,0,0,0,0,0,0,1
0a41fa2c2de27da66449ca522a99644e,4,10,29,57,58,83,13,18,21,29,32,37
0a497dbe28b08a11d5bb373c635909b5,2,4,10,31,40,44,3,5,6,8,9,9
0a584214f1aa933f638c76b334f86d1b,4,7,10,20,24,56,7,8,9,14,15,18
0a5f5a8a1259b1c53f9acee240e343ad,3,5,15,33,62,77,2,3,9,14,18,23
0a862f57174625ae2393d9270131d9cd,0,0,0,0,0,2,0,0,0,0,0,0
0a959c50caa033112318cf5aac9f5e04,1,1,5,6,6,6,1,1,8,8,9,10
0a9b851d90486b2600a1282a153fd84d,0,2,3,3,3,7,4,5,7,8,10,12
0aae3a5894df588caa475a576bfa55b2,1,4,10,19,20,33,2,3,6,11,11,18
0aafe87eeeb162b7084f40e3e65fd5e6,3,3,4,9,9,9,4,6,6,21,21,25
0ab6bca5765c9dc1d44c9cf404dd1196,2,5,8,22,24,40,10,13,14,16,16,22
0abd5219da6d7829bc34f877ef5aa49c,8,18,35,48,63,83,7,8,10,10,12,16
0acb13b9f229cf611119adfa3cc4b412,7,11,29,36,36,55,4,10,12,14,14,15
0ad23836e4fb7d3aa2a3a899df765cd1,0,0,0,0,3,3,0,0,0,2,6,6
0ad7341f0f7f634f1f3d24ed53e0788c,3,7,12,18,18,31,5,9,12,15,15,23
0ad8022adafc0dcedf5fca4f8e986790,4,14,33,55,61,76,6,8,11,17,20,27
0ae236e0a187e2e59a29c4f09343d1ee,2,4,13,27,32,40,7,11,13,17,21,27
0aed3138ab28887aad3504f91f514fe2,2,5,14,32,33,45,1,2,3,6,7,13
0af1e7149e902be77466308cfb0c6d35,0,0,0,0,0,1,0,0,0,1,1,3
0af465c267d150f14cff0f07cd0f603e,0,1,1,1,5,5,0,0,0,1,1,1
0af8d7ce7bf1ab045149ec32fb01826b,0,1,1,4,6,6,0,0,0,0,0,0
0b17f3712fb86fe108f8b67b363a3797,1,3,5,10,11,13,3,5,5,8,9,14
0b2c288a9b89ad6e5aaba47fa5a7f27c,7,11,22,36,37,66,4,6,8,11,11,23
0b2efcc3913832d2b920f739344fa6a1,0,0,0,1,1,1,0,0,0,1,1,1
0b2fa409f0a0bf6ec015c42ba6d5d9d2,0,2,3,5,8,10,0,1,5,6,10,14
0b3869b0fee6067031df0849edb9247e,0,0,0,0,0,0,0,0,0,4,6,6
0b3ae93c55c86d6471ca0c167e7531cb,1,7,22,35,36,73,4,5,7,11,11,17
0b3c397c1eb08ab31231ea5ce2674203,5,11,22,73,116,128,10,17,21,29,30,41
0b419e1c400aacd17bda35361f537ca5,1,6,23,41,52,58,3,7,8,10,13,20
0b4df5632db1aa6313a9ef4bd15c0795,2,5,12,14,14,35,7,8,10,14,15,27
0b52f3f9ffcf1471d2d50fbd7d6b260a,5,7,15,22,22,30,2,4,4,9,10,13
0b590514b9cd9909b06a433e25bc1b38,4,6,10,21,30,51,1,1,2,6,7,9
0b606fcc33641c55d93c8d85f3c0ae5d,4,8,9,19,23,30,3,3,3,10,10,13
0b6ace9e8971cf36f1782aa982a708db,13,21,34,61,67,112,7,8,10,18,19,25
0b6fa0a6b3ab75c7978d2ac7b1022f7e,7,13,24,39,41,78,2,2,3,10,11,17
0b72bd4ea0f7c7c01ae24d4efc3f5044,7,12,29,34,35,56,6,7,10,14,14,16
0b74ecf65f2de6b4ee9fcd56a91297d5,6,6,13,20,24,43,2,2,3,7,7,7
0b7db370808a515fa4d2fd159e4686a6,2,2,4,5,5,8,2,4,5,6,6,8
0b81789be475cb95e954d11f73f8bab2,3,8,10,22,27,28,2,5,5,11,11,14
0b890a8ca95e146ae3686e4bd3b8c9d2,3,5,8,16,18,25,3,3,6,13,16,22
0bad88f8faf04c2aac9abb9bab5d406b,8,12,26,43,43,54,6,10,12,17,17,23
0baec5a22d0d81d18b5d25d313cb372d,1,4,7,11,11,15,2,5,7,11,15,21
0bbb2ee3967b0008713ad4975747f153,1,4,5,9,10,21,8,9,9,11,13,20
0bc50d07e096e426f3bdeb77a344d034,0,0,0,0,0,0,0,0,0,1,2,2
0bc62afce4c0004839d37c08c5f0528a,7,10,14,28,28,33,3,3,3,5,5,7
0bc6f3c9703b7b7bf051d480db93095e,0,0,0,4,4,4,2,2,2,4,4,5
0bca26ca1d4d88a84665ad14f5874fac,7,17,27,49,62,76,9,9,13,22,23,26
0bd3318882c9515b7d0fdd37aec3b8c5,2,9,19,43,45,45,5,6,7,10,10,10
0bd3fe69432c4d1c977ed9d8bff94fcb,8,17,45,70,73,73,1,3,5,14,14,14
0bd617cbfdbf9cb6b716865f3bfe259d,6,12,23,38,38,63,13,19,19,19,19,25
0bebdeb63e8f1ef158072791aaee9913,3,4,14,22,28,28,1,1,1,10,10,10
0c024c04ad68d495123de7c8ab87c26d,0,0,0,3,3,3,0,0,0,2,2,4
0c0269241ab8005fbae08171cc8f8302,1,2,4,12,13,13,7,7,7,10,11,11
0c0466648097f2528c4c860462984c92,4,10,27,60,70,79,6,6,11,14,17,24
0c0cf99296f8df5de24658ecb0c2b6e1,4,11,21,30,30,40,2,6,7,8,8,10
0c114a9ea91eec25348c4fad3098444b,6,11,20,46,49,75,8,8,8,8,10,11
0c16129bbd807cd76639e880ba3e13c3,0,0,0,0,0,0,0,0,0,1,1,1
0c20281e1eac5e6e8878de7edb118068,2,3,5,12,13,19,6,6,6,21,22,24
0c299217bc4b8387b5fc60b6d8ac36bf,2,6,12,33,35,45,2,4,5,10,12,15
0c3517b19ec30d007a48965af4d5b048,4,8,12,25,29,37,5,5,9,13,16,30
0c358d84a28f88177cb6eb33f82e7900,3,6,9,26,33,33,3,4,6,12,20,20
0c4527cdd1d6d200a81a24b4db18527e,7,7,7,8,8,8,0,0,0,0,0,0
0c4eda39c04c2b0566526710ddfa7dad,2,5,7,12,12,17,5,5,5,7,7,7
0c527dfee3c4fc7397643b8530b230f2,0,0,0,0,0,4,0,0,1,1,1,2
0c57138f4e7883e9779bdda51332b6fa,5,10,16,36,52,69,6,11,11,12,14,18
0c5ff5e725c040a8724ff8276ac50026,6,11,27,59,67,67,7,7,11,11,11,11
0c72b8e30b14ceb0dcf7ee744668a8b5,3,9,19,32,36,48,5,9,11,16,18,22
0c798c1f6cce16c1f79dc7578bf926f0,5,13,29,51,51,71,9,10,13,20,20,23
0c86e612dbfa60b74d19c75a0324ba23,2,6,12,20,21,34,9,10,11,13,14,22
0c87b0dc1a6d1f95c3050244684baef7,8,15,31,45,45,56,9,9,9,11,14,20
0c8aede81225c639e61b9f5c758b6e95,6,13,39,70,75,174,1,2,2,6,9,18
0c98002fe683a96381ac0f63e05129b5,3,6,10,17,21,21,6,7,10,17,17,17
0c9ac3291d4ac8ce5b0cf10faa1ac1bc,5,8,14,28,28,33,8,11,12,16,16,25
0c9c494d5368b09a15c268508df6780b,0,0,0,0,0,0,0,0,0,0,0,1
0ca1c7d9af13be594bff054fa96daaa8,5,12,22,42,43,53,6,9,9,12,12,14
0caf29e429a69b8d26834ef0bc20f5b3,0,0,0,0,0,0,0,0,0,0,1,1
0cb41b8782c335c967d428473aaa18e8,4,5,14,42,43,51,12,14,18,26,27,35
0cbed40c0d920b94126eaf5e707be1f5,10,12,26,50,58,69,3,3,6,15,16,21
0cc49dd6380a31359d90897b95225e43,16,45,60,91,91,102,8,15,16,24,24,31
0ccbef70da4f8e1a7b2b776b4e66bbd5,7,12,25,47,61,81,1,2,6,12,15,17
0cccd2b5ba88bc3b0f1bdb777d9fdf9f,0,2,6,13,13,13,0,0,0,8,8,8
0cdd173917c7045613e79b1616a66f9c,4,8,18,36,41,42,10,13,15,20,28,28
0cdd71ade4125740514c27d4cb814aed,2,7,13,31,37,43,4,7,7,10,11,14
0ce97420db87a2c36df3d16128d0a373,5,10,16,28,31,44,7,8,11,14,15,19
0cea79def03ef55c5bc5493a0be86b41,6,10,23,33,39,65,7,11,12,14,21,31
0ceedf7b35c5d6c0933ccba49073a1f1,2,4,11,11,11,11,5,5,8,8,8,8
0cef0bd4dd3cf5dc2d86d47144e3ce79,1,2,4,11,11,11,0,1,3,8,8,8
0cfcce13c0c52a6ed03218722224aacc,0,4,6,18,18,25,2,2,3,9,10,14
0d051750ba5978569a1d277db95979ad,0,0,0,1,1,1,0,0,0,0,0,1
0d06f1a05af92def2e1d681f463630c5,7,12,24,66,66,73,2,3,4,9,9,11
0d22da4bd124d386f5546323c45bc924,15,25,59,91,97,158,7,14,17,22,23,26
0d23c57ad77fc8663fe1e06accfaf6bf,3,4,13,35,48,85,5,7,10,17,19,25
0d2632a2a82f68108156cfd3a78aa948,0,0,0,0,0,4,0,0,0,0,0,2
0d2665795fcab98894121e8dea41bf3e,11,22,39,63,65,83,2,6,9,13,13,17
0d676682f49d5dd9cc29424f187f67e6,0,0,0,0,0,0,0,0,0,2,5,11
0d754156c5946a1229ff162a0458de06,4,5,9,21,30,40,3,3,5,8,13,14
0d7d2ba417d047b347329af1008e6361,2,4,5,10,10,10,5,5,6,6,6,6
0d884ce69fdbffb9e485464226f5e3e4,3,6,9,23,23,32,6,6,7,15,15,19
0d8925447158db05678b4d1cc0d04f13,10,20,33,54,54,62,11,11,11,14,14,19
0d8b39c1d8c3c58ffe676458b5e3a5ec,7,15,16,45,49,68,11,12,12,16,16,22
0d8c2266917286f10a96dbd8ff7436ce,3,3,8,17,17,21,5,6,9,16,17,26
0d8cf0316aadee4f5380fd6146db4edb,3,7,13,27,28,58,5,10,13,16,17,20
0d8facb8e1917014261dbc3ccd3731cc,2,6,13,35,35,35,4,6,8,12,12,12
0d90640a5812e57cdd22b60e84d1fa4b,3,7,16,22,31,33,1,3,4,12,13,13
0da0492d21cf85a674d21bc63666df47,5,11,17,37,37,45,2,4,5,9,10,12
0da0bf0149291cfb987da4869833515b,1,4,6,8,8,16,4,8,8,11,12,14
0db021996e6bb67be5ad2f5814ae407b,2,4,8,12,12,12,5,7,9,12,12,19
0dc8f80790b8f5ef5f188bf5fe85eefc,2,5,8,12,13,26,4,5,7,9,9,15
0dcc09e5640d785454add413714ff50f,2,3,3,12,12,12,0,0,0,3,3,3
0dcd1c04c8dcbd328ea38266e2c9693f,0,3,6,16,27,29,0,0,7,20,24,29
0dcf796c156599e9c9ab8da7c1aee16b,3,3,3,13,13,13,1,1,2,3,3,3
0dd859a2b6e9e2feafee2781d7067963,0,0,0,1,1,1,0,0,0,1,1,1
0de255eaa8b215aea90a8ffc8eb9e5d3,4,11,21,44,55,56,2,4,5,8,8,8
0de3c4ec3461a04a71235d4719ed675f,2,4,7,8,14,17,10,11,11,12,13,13
0de6dd3e9c3035563f798edb70fd1955,5,8,25,39,39,64,6,8,13,21,21,23
0de708c16f6a8f341d077f1bf33c817c,2,7,16,24,24,33,6,8,10,14,15,20
0dedf6af4f9024b8cbb39622b62c4636,2,5,15,35,51,81,4,7,8,10,12,15
0df2b17c1215d7192f990656c304b1d9,2,3,4,12,12,13,3,3,3,4,4,11
0dfd5491166e3a69aa5b3bbe2e3ce3fd,3,4,7,12,12,16,1,1,3,6,7,9
0e0398b87522bc4f0282bf246731c516,4,10,13,26,33,33,7,9,10,12,13,13
0e06c36a13d4fcc1cb29448b78a955c6,1,3,11,19,19,25,2,4,4,9,10,14
0e087ec55dcbe7b2d7992d6b69b519fb,12,17,24,40,40,94,5,11,13,22,22,29
0e254b8db6fbd3d3bdd9185287d4da29,0,0,0,9,9,18,3,3,7,16,17,24
0e339861696422e1f690270eb499e04b,1,5,11,20,25,25,1,4,8,13,13,13
0e3d8d36bd2ae75996ac07db7d480f06,3,8,17,44,46,56,3,4,5,7,7,7
0e3deea6b107335ac8316f08f0c96961,0,0,0,0,0,0,0,0,0,0,1,1
0e3e2ca0166ae518d2240b7a461e7dbf,5,8,19,41,54,69,3,5,7,11,12,15
0e3ff6860454d0118de68f4bceea4129,0,1,1,1,1,1,0,0,0,0,0,0
0e477fb498c9a5259bfa89ad7aec80f5,0,1,1,19,46,48,0,1,1,11,13,15
0e49fda0183bc296eff1d45ae0aa283a,1,3,10,20,20,20,3,4,8,15,15,15
0e4a5143411fd1450e6c16f872ff0a83,2,4,19,43,51,64,8,10,10,12,12,16
0e4ab5e5d7316c149f5e482bddc72d61,3,6,14,29,31,47,4,5,7,16,17,25
0e4e44bdfcb9395d0f997b0455bcb59a,0,0,0,0,0,13,0,0,0,1,3,15
0e5436832adf4ce825d0d075ba6b8865,3,9,20,29,29,41,5,8,8,10,10,17
0e58c7940f911bebebf51ce803929d8b,3,7,14,20,20,45,3,3,3,7,7,14
0e5cea59ae769ec1186d3625fdcf249b,2,4,14,22,30,38,4,4,7,11,12,19
0e65291c4f8d03183fe65ac5135e4f9a,0,0,2,5,8,9,2,2,4,11,17,20
0e7264d226225d9a08db53882049c71d,2,4,11,30,52,81,4,6,9,16,23,30
0e75f01fa3448e96751f17a30bd9d123,9,17,38,58,64,95,5,6,7,9,9,10
0e76b08d36d664d55a99a3fdf4a26372,3,4,8,17,17,32,3,3,3,7,7,15
0e7c7d6c41c76b9ee6445ae01cc0181d,4,10,20,41,44,54,8,8,11,16,16,21
0e81202a194c3198d45cceb0edec2ff0,2,2,5,11,17,21,7,7,9,18,20,21
0e8810280e077b6580b570c27e688160,0,1,2,2,2,9,2,4,5,5,5,13
0e8b8adf3c6b48a417f6056224aa2d51,2,4,7,12,14,26,8,8,11,26,26,28
0e8c693796845e9a6d1d5e9031e27271,3,5,19,58,66,66,2,4,7,10,12,12
0e965b08d72108d2eca1030d1ef8fdd5,2,5,10,27,31,41,2,4,10,19,20,30
0e98bd15887c7039168d7e8d9190c740,2,4,12,25,26,38,5,7,8,15,17,20
0ea82ed0473fe23a7689c97a2ba0ddb3,0,0,0,0,0,0,0,0,0,0,0,1
0eb0c5b2007658a995124bcc779c3169,0,0,0,0,0,0,0,0,0,0,1,1
0eb2d8d49eae542ca67b9e7c615edcf0,2,4,9,21,25,35,6,8,9,14,15,21
0eb5ef9fa03d31b0634e9b3c4c8c1cdf,5,13,18,28,28,38,4,5,5,18,18,25
0eb97ccbabab030f2325c57fd42d5552,4,11,27,59,60,178,5,5,7,11,11,20
0ec5ba872f1179835987f9028c4cc4df,1,3,5,8,8,17,0,4,5,7,7,12
0ec5e8e0a098480740960ee837cc9851,4,10,21,48,73,103,6,9,9,9,9,16
0ec68585511ae2dfc4776ea343a09bac,4,8,11,15,15,15,8,11,11,12,12,12
0eca65126657b22650c2b94d432a75d2,0,3,6,6,6,12,0,2,3,6,6,9
0ed3e0f580659dbd8403d063d7883b26,1,5,12,21,22,39,2,5,10,18,18,22
0ed8861dc36bee580d100f91283d0559,7,11,28,45,49,90,9,14,18,24,25,30
0edbbd146d4f81caf60d1198af600d4c,1,1,3,4,9,9,3,3,7,9,15,15
0ee338a94d8c9589311e911a6fc7c9b2,15,19,37,82,86,86,6,7,9,14,14,14
0ee3645144b86fd70de91a6eb6fb7b0c,0,0,0,0,0,3,0,1,1,1,4,14
0ee513926cb5aa8e358c9d6dcf80b70e,0,0,0,0,0,0,0,0,2,2,2,2
0eed3b6bf9e7172ebff563fa040d99cf,0,0,1,3,3,8,0,0,1,2,2,7
0ef2130d60a01d28334753fbd7c9df34,2,3,6,16,20,21,1,1,2,6,8,10
0ef2b66b2d9af5b8a0780aaed566c19b,0,2,2,6,7,7,0,0,0,8,9,9
0ef41260a5b096182ee7e45b942cd46d,1,3,10,24,42,49,3,8,12,13,13,16
0ef58557fb8a3ecd348ec79f5e494f17,0,0,0,1,1,3,0,0,1,2,2,2
0f0430329cd1ab50e67e2ec1998b8cb9,0,0,1,13,14,14,1,1,5,7,7,7
0f0e0ddd3be45a94e4941c890a8ed1d1,2,3,7,43,46,56,12,14,17,22,22,26
0f0f2f003b89f339697d20df7174d3dc,3,10,19,29,29,50,9,10,11,12,12,17
0f1126103ec3aa1a8fc995150645f5a2,3,8,13,23,25,35,1,5,5,12,14,20
0f127ddd135b33f91edfab345fc77fbf,0,0,0,0,0,2,0,0,0,0,1,2
0f25fb40d027bbe82604950273419062,3,8,27,50,60,68,3,3,6,10,14,23
0f287bdc4b95223b40cabf403531432c,7,11,18,25,25,25,9,12,14,15,15,15
0f31a90a4b9d4ea80a4b0f18db0a28d0,0,0,0,0,0,0,0,0,0,0,0,1
0f31cf4c07210e8d5460b43c17e11798,2,10,17,50,60,66,7,8,11,15,15,23
0f34ba5f64e4bc34cb62c775b6fa8fcd,0,0,1,9,11,11,0,0,4,11,12,12
0f3c67dac7e729ecfb03044f60e15586,3,6,12,44,57,64,2,4,5,12,14,17
0f3c68bae51a2082754fdda47da955bd,1,1,1,1,3,5,1,1,1,1,5,13
0f3e61176975781f1856df931ebac74e,3,7,15,25,32,59,3,10,12,23,29,34
0f3e673fbf735cd16b083d2d6451fe40,2,4,5,13,13,17,4,5,6,6,6,6
0f4213ed2bd688202f03003f0af35358,2,6,15,42,45,51,1,3,4,15,15,23
0f457ef1c703ec93b80a9b0967c1f262,1,1,5,11,11,20,2,3,8,14,15,20
0f48a2a136f9c47db72f7d9be1e342ad,4,6,17,17,17,17,5,7,7,7,7,7
0f49671951016bce755049433d9176fc,4,5,13,23,35,37,2,3,5,11,12,12
0f4ec68d74cefd79fc0f45d3921c14b7,9,17,35,60,61,85,8,11,15,20,24,26
0f5ed28d1a401967412f98e1a3663736,1,2,5,9,10,16,2,5,9,11,11,11
0f65cf73322fd6fe1f2efa93a17e3be1,6,15,43,70,73,116,4,6,10,18,18,19
0f759c47d58b35fe0b2a45100f91e7c3,8,21,30,52,53,85,2,2,2,5,7,9
0f780026b86f9e1c3cb2112e5e1b820b,7,10,19,39,39,45,2,4,7,18,19,24
0f7d880a848accb75228ccde43daae6a,7,16,28,48,58,68,6,9,9,14,16,22
0f89c42f20a3c12c33d68e1e9e78a2be,2,4,8,14,14,22,6,9,9,16,17,23
0f99d50c58fd8b7127eb6573d2325a6e,3,6,9,11,11,11,4,7,8,9,9,9
0f9b867c11201ff3276bcc611c5c3e5a,0,0,0,0,0,2,0,0,0,0,1,1
0faa160ac4fd9625832d94a4be3c3ae9,0,2,4,5,5,5,0,1,1,1,1,1
0fc64356dc87eb8e62e3489f615579d8,0,2,5,13,14,16,2,3,6,12,15,19
0fcc70e0adea4251e717b2ba30243479,3,6,12,20,21,37,3,4,6,8,8,11
0fd6218191be5645c9393707472c860f,1,3,5,5,5,5,1,1,2,2,2,2
0fd65f0b76f945e2e150e441483a71ab,10,16,37,67,70,108,13,15,20,26,26,35
0fd8af8f53bc5761637ea51666b43c4f,0,0,0,0,0,7,0,1,1,4,5,8
0fd8d838487f1a1ea75d2dc05f48c184,4,4,17,42,42,46,8,15,17,17,17,25
0fe47dbb289a999610c8c5ab9aeb2107,5,9,16,34,34,53,5,7,11,19,20,22
0fe711102be80eb9b7b5b82399ac0e2f,2,4,18,45,62,80,6,8,8,11,16,21
0fe9736d2d0d132d43d9fe500a0557bf,2,8,16,40,48,63,4,5,8,11,13,17
0fea24d4edf999326dfa6c1d6f887b99,4,11,25,53,76,81,4,7,8,16,17,22
0fead326c81e162f7daeec5b1ba9dc63,3,4,8,15,26,29,5,7,7,11,14,17
0ffe25764526bb6f5f3b2e523fd15176,0,0,0,1,1,1,0,0,0,0,0,0
1008bce41f8744f992503016c5762590,3,7,14,33,34,39,1,5,7,11,12,18
10112bde2ba78e674b21aaa84613bc8e,7,13,31,64,66,91,11,13,15,24,29,32
101647b00e10b7a5d41c8d73528e3274,4,7,7,7,7,15,0,0,0,1,1,6
101c58daf41e6c21759125ffe828e86e,1,3,5,10,10,14,5,7,9,16,17,31
10283f92909e82bf0fee040c482b91e3,4,6,10,21,28,28,5,8,9,18,19,20
10286dd93087828f32e00d23978eb538,1,4,7,11,11,11,5,9,10,12,12,12
103ac24f3c05acf9d31c1849c88e3888,1,10,13,15,15,27,0,1,1,1,1,1
103e884950fbbbc5513b4982d4d9c1a7,0,0,0,1,1,1,0,1,1,2,2,5
1042f0aa5b105b20c12b2f89aa545d0b,0,0,0,0,0,0,0,0,0,0,3,3
10471e96e880fc68dfadf4fc44d2448c,3,7,17,30,32,35,5,5,6,8,8,16
10493bb271d95ae152ff38c97c06ddf6,1,5,8,14,15,27,8,9,11,12,15,20
10554f5571e411fa0537f08d2270ea1c,1,2,6,12,12,21,4,7,8,12,12,15
105eb67e98947204090286997c2c2192,1,3,5,14,15,15,1,2,2,7,7,7
10620c1c52d10be74c11d9c3d4ce6053,2,6,11,33,41,46,4,4,6,8,13,16
1064beb2084c536c7021a377c0072ad8,0,1,1,1,1,1,0,0,0,0,0,0
1065941a9c5bd8c49858bca45ab17dd0,5,8,17,31,34,48,1,1,5,8,8,8
106ac9c3387bc1bd28d9e7fc870e9f4b,0,1,4,14,14,14,0,0,1,7,7,7
106b067fae6713fcd24e91fc2ae21f4e,0,0,0,0,0,0,0,0,0,0,0,4
107160dd0d90cc14381427b8d85506b1,3,7,12,23,25,27,3,3,3,3,3,3
107ae5dd397bae1e30690ee958e36a26,5,11,19,24,24,39,3,4,5,8,8,10
108ac25f66274e3bcb79a806649235dd,5,12,23,48,52,63,6,7,8,8,8,8
10b56f2764c9a07ce26b86162142e1d7,4,8,15,27,28,46,7,9,9,16,16,21
10be9327e39b2996fe02a0d59283c83b,6,13,22,33,34,43,4,8,8,12,12,19
10c39db1ebf3ea9668be934041c9bf94,1,3,6,11,16,17,0,0,0,3,3,3
10ce75ac40fc149330ea64671feda328,1,3,7,15,15,15,4,7,7,11,11,13
10e01cf36bc1be4bd729e94285098ef4,0,8,13,18,18,22,8,12,13,17,17,24
10e169023dfb6a614cf1ed3717ba377a,0,4,7,11,11,11,3,3,4,12,12,12
10e60fa84b4c7c8d1f0c166bd731058a,7,11,15,23,23,30,10,11,12,19,21,29
10f3c3287e76aa9b45145f7368f551e5,0,0,0,1,2,2,0,0,0,1,1,1
10fe0ed6c977c050e67cb7865b75beda,11,21,43,83,88,139,18,20,20,31,33,38
10fea55c331b70635e77c1244b184db0,3,5,10,18,26,57,2,3,5,9,12,20
